M.E.T. [s], Sea Level Altitude [m], Radar Altitude [m], Latitude [deg], Longitude [deg], Surface Velocity [m/s], Orbital Velocity [m/s], Vertical Speed [m/s], Ground Speed [m/s], Apoapsis [m], Time to Apoapsis [s], Periapsis [m], Time to Periapsis [s], Inclination [deg], Mass [t], Max Thrust [kN], Current Thrust [kN], T.W.R., % Terminal Velocity, Trajectory Preferred Pitch [deg], Pitch Command [deg], Vessel Pitch [deg], Heading Command [deg], Vessel Heading [deg], dv Spent [m/s], Dynamic Pressure [kPa]
55.4840997313956, 9305.66587605001, 9305.666015625, -0.0969025045633316, -74.0734710693359, 464.156758397436, 595.466276471577, 351.809567346384, 302.773010411799, 16165.0989001776, 39.0866327240045, -587624.803413663, 333.609359865221, 0.0997862650247309, 7.94887828826904, 193.657318115234, 193.639846801758, 2.5589933886732, 40.1705668567407, 49.9876020786126, 49.9876020786126, 50.5143764109212, 90.1940806467388, 87.8794709257758, 1063.91707406697, 0.336397027887242
56.5640997313947, 9690.71905353072, 9690.71875, -0.0968678891658783, -74.0419998168945, 480.342494743954, 612.519191906504, 360.525674375341, 317.411603556134, 16926.3613503126, 40.2416656985556, -586820.08022424, 335.865767380004, 0.1141619664976, 7.88004732131958, 194.116607666016, 194.100036621094, 2.59073172784353, 38.2801777055369, 49.1793457070368, 49.1793457070368, 49.4085633283202, 90.1940449049521, 89.5132494395546, 1089.4137720046, 0.334883670981423
57.6440997313937, 10085.1473113268, 10085.1474609375, -0.0968209505081177, -74.0090179443359, 497.037720335498, 630.022541865815, 369.574200129837, 332.357320839639, 17724.0820472761, 41.4533731270149, -585969.532623466, 338.238198879495, 0.111888089370087, 7.81121635437012, 194.552429199219, 194.536697387695, 2.62280991080201, 36.411603901058, 48.3685090948537, 48.3685090948537, 48.34740646128, 89.7864226123319, 90.1238739374645, 1116.18485804031, 0.332691976345017
58.7240997313927, 10489.1382559056, 10489.138671875, -0.0967726334929466, -73.9731369018555, 515.378394254126, 649.404200469565, 378.763815436298, 349.503733471889, 18570.4134491666, 42.7191571610653, -584959.6266318, 340.812974427766, 0.10785289007874, 7.7398362159729, 194.965301513672, 194.950393676758, 2.65625140453278, 34.1365194950284, 47.5247931184922, 47.5247931184922, 47.2465800985842, 89.7864494423498, 90.062935046515, 1143.25197050234, 0.330453155307801
59.8440997313917, 10918.3883487849, 10918.388671875, -0.0967291742563248, -73.9368286132813, 533.642679592711, 668.640084412251, 387.850394492683, 366.533179593601, 19421.7886805532, 43.9902989013914, -583918.157713593, 343.420898177585, 0.107042544869089, 7.6710057258606, 195.369735717773, 195.355697631836, 2.6892799983236, 32.0253023206744, 46.7081650171003, 46.7081650171003, 46.7728803800229, 89.7854173463036, 90.0480922610342, 1171.63712397305, 0.327584709923534
60.9640997313907, 11358.2123035879, 11358.2119140625, -0.0966789200901985, -73.8973617553711, 552.55754608333, 688.534204897799, 397.080695957365, 384.248300606666, 20322.6917368083, 45.3086047459611, -582792.782442918, 346.172428981657, 0.17086412605038, 7.60036039352417, 195.750625610352, 195.737442016602, 2.72347491738567, 31.2737330371587, 45.8581032470238, 45.8581032470238, 45.9822359555198, 90.2202071297922, 89.8981578955736, 1200.34514576625, 0.323299051779354
62.0440997313897, 11792.0773884126, 11792.0771484375, -0.0965947061777115, -73.8560333251953, 572.220128331779, 709.173506199608, 406.530643903091, 402.701762624802, 21262.3722285205, 46.6840656901218, -581575.577725557, 349.076000080995, 0.142059874169085, 7.52898025512695, 196.095642089844, 196.083251953125, 2.75818538448533, 34.7063825071226, 45.0055773668764, 45.0055773668764, 45.1877837204523, 90.387587504126, 90.0302075858082, 1228.33298898938, 0.318196084395044
63.1640997313887, 12252.4709801942, 12252.470703125, -0.0964886695146561, -73.8143539428711, 591.729900755959, 729.617660628112, 415.751963974193, 421.063638305136, 22202.1862740802, 48.0542472577659, -580318.097203549, 352.005572317475, 0.12041221667077, 7.46014928817749, 196.431182861328, 196.419570922852, 2.7924341413593, 29.7416113634132, 44.1807485283478, 44.1807485283478, 44.3281480708894, 89.5878272157009, 90.4459489326434, 1257.68062949201, 0.31276592232147
64.2440997313877, 12706.5533198006, 12706.5537109375, -0.0963777303695679, -73.7708206176758, 611.652189519902, 750.470280220747, 424.975306418291, 439.902723257727, 23171.0143030102, 49.4564461078277, -578979.095076874, 355.048483680162, 0.141246442324509, 7.39131879806519, 196.733947753906, 196.723098754883, 2.82695789034446, 30.2760845428611, 43.3532401738099, 43.3532401738099, 43.476779496445, 89.7109542992097, 90.5661838549163, 1286.29293088399, 0.306519366157279
65.3240997313867, 13170.4611262681, 13170.4609375, -0.0962795838713646, -73.7253952026367, 631.807461822447, 771.571340748126, 433.992932699151, 459.163189732232, 24158.8124886518, 50.8667821438652, -577558.069094105, 358.174469608241, 0.1217963932692, 7.32248783111572, 197.016738891602, 197.006622314453, 2.86194743749835, 31.554491747479, 42.4926281281134, 42.4926281281134, 42.5013133162639, 89.7544487843259, 90.2276251685964, 1315.21599369466, 0.299090670532709
66.4440997313857, 13661.8096842198, 13661.8095703125, -0.0961928218603134, -73.6762390136719, 653.179703279867, 794.02347646545, 442.846901653726, 480.135802135719, 25189.8258590719, 52.3121665744296, -575951.274058467, 361.50226365171, 0.118759837600492, 7.25110769271851, 197.289672851563, 197.2802734375, 2.89874855909079, 30.0583100785038, 41.6607997917763, 41.6607997917763, 42.0004619256642, 90.2377112070605, 89.9477382720546, 1345.54263708256, 0.291257411524019
67.5240997313847, 14145.4800476833, 14145.48046875, -0.0961127057671547, -73.6268157958984, 674.283673395603, 815.986732774655, 452.248799706657, 500.129533070224, 26259.2019339894, 53.8428919407656, -574358.080693881, 364.936950740832, 0.116371383739259, 7.18227672576904, 197.53434753418, 197.525604248047, 2.9347623022066, 29.9142613780409, 40.8270734670435, 40.8270734670435, 40.8730095054021, 90.2331292763286, 89.9425896571933, 1374.01334563747, 0.282802824455096
68.6040997313837, 14638.7329313519, 14638.7333984375, -0.0960333421826363, -73.5753479003906, 695.685733225189, 838.352337547325, 461.004427088594, 521.012119808056, 27326.7734093887, 55.3400487606806, -572631.722103047, 368.436188014721, 0.1149722029183, 7.11344575881958, 197.761276245117, 197.753173828125, 2.97131367595919, 32.0997710737401, 39.9918430970319, 39.9918430970319, 39.9420519821266, 89.769798093559, 89.9755865233691, 1403.89931145047, 0.273362096724362
69.6840997313827, 15141.4120477918, 15160.208984375, -0.0959550067782402, -73.519775390625, 718.301774179617, 861.964570860656, 469.999243829969, 543.19262631085, 28463.1765048379, 56.9286729003815, -570726.058464924, 372.209565733598, 0.126614793098357, 7.04206609725952, 197.970855712891, 197.970855712891, 3.00980772199228, 32.9450179450721, 39.1244412873493, 39.1244412873493, 39.217113515613, 89.7650716687553, 90.8037301438991, 1434.10945454382, 0.263767871858507
70.8040997313817, 15672.5131860904, 15672.513671875, -0.0958816260099411, -73.4640197753906, 740.408053368232, 885.075462518161, 478.242761142631, 565.232734890545, 29568.033162612, 58.455894941452, -568757.998502255, 375.948832466266, 0.10863825451357, 6.9732346534729, 198.170654296875, 198.163803100586, 3.04752048136251, 32.1303748934276, 38.2871525933702, 38.2871525933702, 38.5408212727641, 89.7801091440875, 90.1289766350973, 1465.78557840925, 0.253730160207761
71.8840997313807, 16194.0850078032, 16194.0849609375, -0.0958157405257225, -73.4060897827148, 763.148394047463, 908.761460455909, 486.838197306296, 587.693895169243, 30727.4093888466, 60.0779496781109, -566674.018488415, 379.911208508138, 0.107388690659057, 6.9044041633606, 198.347274780273, 198.341003417969, 3.08584656313142, 30.6803583224027, 37.4491197849601, 37.4491197849601, 38.6146662431503, 89.7835328566177, 90.0601744930845, 1496.66740798911, 0.243285881032151
72.9640997313797, 16725.0656852165, 16725.06640625, -0.0957508534193039, -73.3459320068359, 786.335293371497, 932.814903241516, 495.836819426575, 610.302496953385, 31946.838101099, 61.8016931203676, -564494.004661758, 384.094042798586, 0.105133231937232, 6.83302402496338, 198.509429931641, 198.503677368164, 3.12482442109911, 27.6181782229791, 36.5790040450679, 36.5790040450679, 37.4114655984344, 90.2119130698688, 89.9088345154882, 1527.88541181253, 0.231784409276123
74.0840997313787, 17285.4427674897, 17285.443359375, -0.0956918373703957, -73.2811584472656, 810.658339565802, 958.101115680524, 504.54938185197, 634.505306818278, 33213.8182708146, 63.5742730741887, -562068.66566041, 388.544678218053, 0.104723561616175, 6.76419305801392, 198.663543701172, 198.658294677734, 3.16597323560129, 33.6914767817182, 35.7393436899045, 35.7393436899045, 36.3627102096159, 90.1948547113141, 89.8687803769567, 1560.6208639287, 0.220534313163305
75.1640997313777, 17835.269409826, 17835.26953125, -0.0956452786922455, -73.2163467407227, 834.821727662545, 983.125583300153, 513.447105606701, 658.254888470054, 34507.7518087883, 65.4132256511861, -559593.802483294, 393.124763250057, 0.101520329255872, 6.69536256790161, 198.799163818359, 198.794357299805, 3.20638405978515, 30.6726772053462, 34.89910645866, 34.89910645866, 35.9481509941488, 90.1993939546793, 89.6915020428463, 1591.35634462161, 0.209432035196024
76.2440997313768, 18394.6196078215, 18394.619140625, -0.0955967679619789, -73.1491851806641, 859.446514602828, 1008.62181445517, 522.181648406877, 682.623454835813, 35834.5558219701, 67.3025731910585, -556955.110900134, 397.906581023674, 0.101637457340771, 6.62653160095215, 198.92268371582, 198.918334960938, 3.24754923339167, 28.523157383052, 34.0579245343817, 34.0579245343817, 34.993411776974, 89.7973363356691, 90.0760346444499, 1623.62473108754, 0.198087233949381
77.3240997313758, 18984.5328830055, 18984.533203125, -0.0955445691943169, -73.0769958496094, 885.419819090966, 1035.4952708773, 531.124005246983, 708.431875200593, 37249.8248990203, 69.3257306559123, -554047.8616832, 403.092260643372, 0.101666181674091, 6.55515146255493, 199.038604736328, 199.03466796875, 3.29106795845331, 31.0304198397882, 33.1848707649206, 33.1848707649206, 33.9096346982715, 90.2018049526148, 90.0505629625236, 1656.24962276635, 0.187362136544482
78.4440997313748, 19562.4744081203, 19562.474609375, -0.095494270324707, -73.0048675537109, 910.701058863903, 1061.73259403803, 538.789783393663, 734.222198829546, 38595.4446872543, 71.2341985397946, -551025.450739971, 408.20672834552, 0.10072224677207, 6.48632049560547, 199.139389038086, 199.135848999023, 3.33386537334163, 25.7367817253538, 32.3429029413613, 32.3429029413613, 32.486000403541, 90.2004990246199, 89.9504786230603, 1690.46647536505, 0.176882271097756
79.5240997313738, 20148.6957427451, 20148.6953125, -0.0954444110393524, -72.9302215576172, 936.438674848563, 1088.39486215435, 546.517193407684, 760.418694554476, 39990.0254161481, 73.2341041476427, -547830.904114812, 413.585898645806, 0.0998729978426988, 6.41748952865601, 199.23014831543, 199.226959228516, 3.377512566686, 37.4749210511507, 31.5017457022613, 31.5017457022613, 32.177198816901, 90.1999646984954, 89.9450514529027, 1722.5975031675, 0.166356783458342
80.6040997313728, 20742.7097203917, 20742.708984375, -0.0953999161720276, -72.8529891967773, 962.403813472763, 1115.3189728798, 553.62359969501, 787.22447920978, 41385.8700296998, 75.2387650046705, -544429.356751643, 419.135178613791, 0.0954516365135964, 6.34610986709595, 199.312026977539, 199.309143066406, 3.42229456572587, 32.8312110172234, 30.6309201823829, 30.6309201823829, 29.1447359551331, 89.7456112394836, 90.2698399029481, 1756.34085891455, 0.156502842087189
81.7240997313718, 21366.0069290191, 21366.0078125, -0.09535251557827, -72.7700881958008, 989.708108465227, 1143.67307242393, 560.171643003256, 815.922936569754, 42821.8747135014, 77.3105072957746, -540636.160749394, 425.084506337396, 0.096554938958397, 6.27727842330933, 199.388626098633, 199.386032104492, 3.46921850180391, 52.8130275653365, 29.7939031774468, 29.7939031774468, 28.7330484688379, 90.2024445188562, 89.6559631544853, 1791.73825859398, 0.146868316820621
82.8040997313708, 21973.8352750787, 21973.8359375, -0.0953072234988213, -72.6873931884766, 1016.56968988197, 1171.55679076807, 566.109446730361, 844.354408849678, 44227.1045421362, 79.3657843978477, -536719.031162254, 431.101302229067, 0.0994969357407962, 6.20844793319702, 199.45539855957, 199.453063964844, 3.5156912001687, 52.3753645049163, 28.9599520280821, 28.9599520280821, 28.9153630674651, 89.8003965657022, 90.162735407954, 1826.26605138924, 0.137539257169681
83.8840997313698, 22588.5476138674, 22588.546875, -0.0952588319778442, -72.6019287109375, 1044.07120517687, 1200.05875081209, 572.014036656389, 873.43293425431, 45681.7148164785, 81.5344459146754, -532543.524512275, 437.476798887263, 0.0991640597621707, 6.13961696624756, 199.515640258789, 199.513519287109, 3.56317703631785, 23.4269562602072, 28.1286407661039, 28.1286407661039, 26.920525335403, 89.8004657214668, 89.9888191848724, 1861.19020103738, 0.128302378228259
85.0040997313688, 23232.8234983986, 23232.82421875, -0.095209151506424, -72.5103302001953, 1073.11693524353, 1230.0767120612, 578.470440031313, 903.854171399407, 47272.5506783883, 83.9563589430354, -527984.582069718, 444.512850502919, 0.0981995495756629, 6.06823682785034, 199.571487426758, 199.569595336914, 3.61353098898662, 44.9911856724866, 27.2694915221771, 27.2694915221771, 26.1354256639241, 89.8041646587123, 89.9440344894822, 1896.51852556339, 0.119766144943087
86.0840997313678, 23860.7785572801, 23860.779296875, -0.0951617956161499, -72.419075012207, 1101.82884866218, 1259.69232639655, 584.857499885635, 933.79280358537, 48883.0271431612, 86.4614757746052, -523303.385589099, 451.759024697541, 0.0986476094629327, 5.99940633773804, 199.619415283203, 199.617736816406, 3.66320073036252, 36.6024097123894, 26.4440340263565, 26.4440340263565, 25.2887654606128, 89.8026869721285, 90.1035047854532, 1933.59227082137, 0.111752507695548
87.1640997313668, 24495.640975574, 24495.640625, -0.095114067196846, -72.3249282836914, 1131.10081525035, 1289.85392043906, 591.138527777721, 964.336464169226, 50551.8624076165, 89.1067140031212, -518321.785943374, 459.438057374926, 0.099015560421826, 5.93057537078857, 199.662033081055, 199.660537719727, 3.71401605532626, 36.9385300242346, 25.620839095938, 25.620839095938, 24.5860293676425, 90.1958980793828, 90.0560233091897, 1969.7693167156, 0.103956859271795
88.2440997313659, 25137.1755848505, 25137.17578125, -0.0950645729899406, -72.2278137207031, 1160.82787428517, 1320.47466379212, 597.03849158163, 995.523414701082, 52258.8035010521, 91.9653534944474, -512809.445819524, 467.834846625207, 0.0980602737152401, 5.85919523239136, 199.699813842773, 199.698501586914, 3.76794943246838, 45.8757694925036, 24.7697079117649, 24.7697079117649, 24.9614553492143, 90.1918165382675, 89.3384889267109, 2006.37640758176, 0.0969183575666387
89.3640997313648, 25810.015014981, 25810.015625, -0.0950011909008026, -72.1239547729492, 1192.47409642888, 1352.94610084992, 604.220182738747, 1028.06269133419, 54208.7727860957, 95.0817236216203, -507226.498435591, 476.660815004343, 0.105859060026622, 5.79036426544189, 199.734481811523, 199.733306884766, 3.82127918123208, 29.5587557816956, 23.9509209869418, 23.9509209869418, 25.0335128030842, 90.2027689680459, 89.6110770985228, 2044.80504796691, 0.0902981492435442
90.4840997313638, 26490.8007038212, 26490.80078125, -0.0949181765317917, -72.0168380737305, 1224.73132570949, 1386.01357288121, 611.35617626605, 1061.23087389387, 56254.1920048419, 98.524896782702, -501058.221518003, 486.414930495292, 0.101386150767522, 5.71898412704468, 199.765213012695, 199.764190673828, 3.87794701912748, 35.9120298030091, 23.0729270768342, 23.0729270768342, 23.5814410993386, 89.7957504939363, 90.2645133209347, 2083.71714299106, 0.0831003409757952
91.6040997313628, 27179.3166003061, 27179.31640625, -0.0948426350951195, -71.9063949584961, 1257.60020077031, 1419.68666322546, 618.323084983083, 1095.09606129375, 58393.3860634107, 102.201424130355, -494469.310077372, 496.835353209051, 0.0993472650742853, 5.64760398864746, 199.792694091797, 199.791763305664, 3.93608925960754, 33.3630186323035, 22.2571399117656, 22.2571399117656, 22.9738184896636, 90.1992832382748, 89.8780116229492, 2120.30425110102, 0.0767412946514581
92.6840997313618, 27850.1504528879, 27850.150390625, -0.0947732329368591, -71.7966842651367, 1289.79518495145, 1452.66763152477, 624.598960574213, 1128.47171326011, 60525.4703367313, 105.947242590104, -487676.500646127, 507.517069636007, 0.0999951745834744, 5.578773021698, 199.816452026367, 199.81559753418, 3.99360779881552, 32.1511324151097, 21.443277395824, 21.443277395824, 21.3508193145457, 89.7997289633098, 90.0817371982306, 2160.19977440362, 0.0707043384865877
93.7640997313608, 28527.1468329323, 28527.146484375, -0.0947026014328003, -71.6837615966797, 1322.34435847091, 1486.06841400366, 629.508005865938, 1162.89077759266, 62635.9187311387, 109.763549173433, -480347.491634051, 518.712862562161, 0.100133501350391, 5.50994253158569, 199.837600708008, 199.836853027344, 4.05260089969133, 38.4622586024784, 20.6320516902743, 20.6320516902743, 20.8811334587182, 89.7990384437816, 90.1175891271627, 2199.16012868911, 0.0648390878273954
94.8440997313598, 29210.2246815519, 29210.224609375, -0.0946393013000488, -71.5675659179688, 1355.79144328338, 1520.2495060844, 636.119213804091, 1198.68238530042, 65123.1341955573, 114.327567978315, -472365.058000477, 531.513963630222, 0.103587704506693, 5.43856239318848, 199.856323242188, 199.855667114258, 4.11538428006284, 26.0204587250652, 19.7936034290414, 19.7936034290414, 18.9092930587044, 89.8016428158744, 91.4038422153343, 2237.14537778025, 0.0596244329811197
95.9640997313588, 29924.5202468609, 29924.51953125, -0.0946024358272552, -71.4435577392578, 1390.56397119833, 1555.9040905025, 640.256394137213, 1234.39891393719, 67422.3207035796, 118.712720264781, -464011.642244713, 544.336147891374, 0.0949541143979217, 5.36973142623901, 199.873382568359, 199.872833251953, 4.17757218261053, 46.8715749171325, 18.9882711018124, 18.9882711018124, 19.2489375999258, 90.1892888053744, 89.9011858270377, 2278.59781953517, 0.054806320133472
97.0440997313578, 30619.4411884904, 30619.44140625, -0.0945794507861137, -71.3205413818359, 1425.34271151715, 1591.38361316566, 646.730466299192, 1270.17410195786, 70157.7158025218, 123.959532625412, -455251.047209241, 558.750920052502, 0.095499365962543, 5.30090045928955, 199.887786865234, 199.887283325195, 4.24140700672367, 27.6439663376013, 18.185720392033, 18.185720392033, 19.6925102141128, 89.8085359033447, 90.0684452095553, 2319.09692443218, 0.0504556044260098
98.1240997313569, 31321.4615360525, 31321.4609375, -0.0945759415626526, -71.1941299438477, 1460.72292337152, 1627.43789060283, 653.417472941169, 1306.42940941691, 73119.7913142752, 129.74377781505, -445948.736664916, 574.38745201152, 0.0958209769725761, 5.23206949234009, 199.900421142578, 199.899978637695, 4.30699073173606, 27.3696116865134, 17.3548525338613, 17.3548525338613, 18.9616934084331, 89.8092724474244, 90.7396243566237, 2360.1285863739, 0.0463561043262124
99.2440997313558, 32056.757034578, 32056.7578125, -0.0945980474352837, -71.0593872070313, 1497.9077483771, 1665.36660155898, 659.209223558262, 1345.05454042985, 76294.5500580113, 136.139641683752, -435544.471691808, 591.777183152371, 0.094760825256578, 5.16068983078003, 199.911895751953, 199.911514282227, 4.37692737780833, 10.9766429602788, 16.5551204839705, 16.5551204839705, 17.5088830713403, 90.18955888575, 89.3336728741635, 2401.70361443503, 0.0427601103855396
100.324099731355, 32772.1742346255, 32772.17578125, -0.0945950523018837, -70.9258728027344, 1534.37861582392, 1702.54282917442, 664.686370113875, 1382.93555608111, 79603.3511023253, 142.955642434349, -424828.013294039, 610.04191101936, 0.0948392815268949, 5.09185886383057, 199.921615600586, 199.921295166016, 4.44629480569494, 12.9756696474772, 15.7573651204765, 15.7573651204765, 16.4704952826419, 90.1897073478264, 89.7912214164172, 2443.86343834164, 0.0394597643813041
101.404099731354, 33490.1025963341, 33490.1015625, -0.0945740193128586, -70.7898178100586, 1541.88532303986, 1710.52895519349, 662.22574520651, 1392.43256185488, 80561.2653898359, 144.200730878769, -421637.922852386, 614.69109511164, 0.0949994729664424, 5.07401371002197, 199.930297851563, 0, 0, N/A, 0, 0, 15.7812954741441, 90.1900015446562, 90.0064804879424, 2450.15815529667, 0.035356253826388
102.484099731353, 34202.396571797, 34202.3984375, -0.0945501402020454, -70.6540145874023, 1537.2045863225, 1706.24847947374, 656.246136388241, 1390.08614363769, 80437.001474072, 142.891927358837, -421734.714117337, 613.200672985017, 0.0946132181588732, 5.07401371002197, 199.938003540039, 0, 0, N/A, 0, 0, 20.4410655929053, 90.1900015446562, 89.955039072223, 2450.15815529667, 0.0309024170004358
103.564099731352, 34908.5532567685, 34908.5546875, -0.0945263803005219, -70.5185852050781, 1532.91108500157, 1702.33303147086, 650.826864430413, 1387.89079190206, 80401.3721350782, 141.737764010711, -421800.568312706, 611.963138745281, 0.0951602516134057, 5.07401371002197, 199.94482421875, 0, 0, N/A, 0, 0, 24.6690820788892, 90.1900015446562, 90.1317722910552, 2450.15815529667, 0.0269208974473599
104.684099731351, 35634.3051427651, 35634.3046875, -0.0944997146725655, -70.3785018920898, 1528.6448114792, 1698.45312871672, 645.362766728464, 1385.73513377809, 80391.0552457672, 140.591687115591, -421842.253071603, 610.774343294301, 0.0949524900618607, 5.07401371002197, 199.951065063477, 0, 0, N/A, 0, 0, 24.834769838521, 90.1900015446562, 90.0440850662204, 2450.15815529667, 0.0236146248332744
105.76409973135, 36328.2619829819, 36328.26171875, -0.0944732502102852, -70.2437744140625, 1524.58036595394, 1694.76170509655, 640.074585291091, 1383.70871396405, 80378.9584378804, 139.48498274303, -421873.141457313, 609.632328221627, 0.0950987978485086, 5.07401371002197, 199.956329345703, 0, 0, N/A, 0, 0, 24.8344340191069, 90.1900015446562, 89.9823795730198, 2450.15815529667, 0.0207596308132105
106.844099731349, 37016.5231858022, 37016.5234375, -0.0944474190473557, -70.1093826293945, 1520.56499052546, 1691.11466805663, 634.868402099968, 1381.68736000169, 80377.1497329324, 138.394817327222, -421908.920828429, 608.511286356762, 0.0948992151807923, 5.07401371002197, 199.960952758789, 0, 0, N/A, 0, 0, 24.9251626963492, 90.1900015446562, 90.0139444139909, 2450.15815529667, 0.0182135750293972
107.964099731348, 37724.2365085732, 37724.23828125, -0.0944195538759232, -69.9703750610352, 1516.43576148261, 1687.37358034295, 629.328481115845, 1379.68222318245, 80357.4614939993, 137.238311048086, -421924.594356458, 607.32573303092, 0.0950212662783977, 5.07401371002197, 199.965118408203, 0, 0, N/A, 0, 0, 24.8092497514025, 90.1900015446562, 90.0326900721109, 2450.15815529667, 0.0161043110998924
109.044099731347, 38400.8621000198, 38400.86328125, -0.0943918824195862, -69.8366622924805, 1512.49763745234, 1683.80531413568, 624.059197731508, 1377.75149917916, 80347.3117138238, 136.1370053248, -421945.154723676, 606.199201703884, 0.094955078511535, 5.07401371002197, 199.968658447266, 0, 0, N/A, 0, 0, 24.5244732492104, 90.1900015446562, 90.001715298388, 2450.15815529667, 0.0143783605071424
110.124099731346, 39071.8383055052, 39071.83984375, -0.0943636223673821, -69.7032852172852, 1508.60257705435, 1680.27802474869, 618.816355013029, 1375.84447578833, 80340.2771822085, 135.041304265516, -421964.626668513, 605.081728338486, 0.0949771893091944, 5.07401371002197, 199.971740722656, 0, 0, N/A, 0, 0, 24.4200916285048, 90.1900015446562, 89.9881651653414, 2450.15815529667, 0.012848360734991
111.244829711814, 39761.681447537, 39761.6796875, -0.0943337231874466, -69.5653076171875, 1504.60778068467, 1676.66357311784, 613.38315305456, 1373.90161466263, 80334.1477417372, 133.907204193527, -421980.674887134, 603.929411890698, 0.094974819101768, 5.07401371002197, 199.974548339844, 0, 0, N/A, 0, 0, 24.276575467584, 90.1900015446562, 89.9708094227483, 2450.15815529667, 0.0115585005674798
112.312823486228, 40413.0449581599, 40413.046875, -0.0943049788475037, -69.4342041015625, 1500.83197632614, 1673.2483437173, 608.220036203211, 1372.06595077894, 80329.5535026653, 132.828450372451, -421997.239021094, 602.833279138507, 0.0949068850498034, 5.07401371002197, 199.976898193359, 0, 0, N/A, 0, 0, 24.1240997437329, 90.1900015446562, 89.9792115225041, 2450.15815529667, 0.0104340381109668
113.339115600485, 41030.0635247919, 41030.0625, -0.0942766815423965, -69.3092651367188, 1497.25972509224, 1670.01958755061, 603.289165796832, 1370.33894643441, 80332.1016750849, 131.804792463223, -422010.866755737, 601.800520853726, 0.0949082215156677, 5.07401371002197, 199.978897094727, 0, 0, N/A, 0, 0, 23.9701262849164, 90.1900015446562, 89.9593010147675, 2450.15815529667, 0.00947238822935158
